file_name,QuestionText,answer
30 seconds after (Mike Marsh).wav,Who gasps before the police sirens?,WOMAN
crickets in the woods.wav,"How many times does the main sound stop all together after  first hearing it, before the end?",NONE
crickets in the woods.wav,"How many times does the main sound stop all together after  first hearing it, before the end?",ZERO
crickets in the woods.wav,"How many times does the main sound stop all together after  first hearing it, before the end?",THREE
crickets in the woods.wav,What is causing the loudest noise?,INSECTS
crickets in the woods.wav,What is causing the loudest noise?,CRICKETS
crickets in the woods.wav,What is causing the loudest noise?,FROGS
White River birds 2.wav,How many times does the bird chirp loudly?,FIVE
White River birds 2.wav,How many times does the bird chirp loudly?,SEVEN
White River birds 2.wav,How many times does the bird chirp loudly?,NINE
White River birds 2.wav,What covers the body of the animal making these sounds?,FEATHERS
White River birds 2.wav,What covers the body of the animal making these sounds?,FEATHERS
White River birds 2.wav,What covers the body of the animal making these sounds?,FEATHERS
waves beach medium1 close.wav,At what sandy place is this commonly heard?,BEACH
waves beach medium1 close.wav,At what sandy place is this commonly heard?,BEACH
waves beach medium1 close.wav,At what sandy place is this commonly heard?,BUILDING
waves beach medium1 close.wav,What is being used here?,BOAT
waves beach medium1 close.wav,What is being used here?,WAVE
waves beach medium1 close.wav,What is being used here?,WAVES
VNP_thurston_02.wav,How many showers or faucets are on?,ONE
VNP_thurston_02.wav,How many showers or faucets are on?,ONE
VNP_thurston_02.wav,How many showers or faucets are on?,ONE
VNP_thurston_02.wav,What animal is chirping?,BIRD
VNP_thurston_02.wav,What animal is chirping?,BIRD
VNP_thurston_02.wav,What animal is chirping?,CRICKETS
Centurion Suburb Night.wav,What can be heard pouring down?,RAIN
Centurion Suburb Night.wav,What can be heard pouring down?,RAIN
Centurion Suburb Night.wav,What can be heard pouring down?,WATER
Centurion Suburb Night.wav,What is the wind moving to make noise?,RAIN
Centurion Suburb Night.wav,What is the wind moving to make noise?,WAVES
Centurion Suburb Night.wav,What is the wind moving to make noise?,BRANCHES
granny glissando.wav,How many aircrafts did take off ?,ONE
granny glissando.wav,How many aircrafts did take off ?,ONE
granny glissando.wav,How many aircrafts did take off ?,ONE
granny glissando.wav,What is making the loud whooshing noise?,CAR
granny glissando.wav,What is making the loud whooshing noise?,WIND
granny glissando.wav,What is making the loud whooshing noise?,AIRPLANE
Rain falling sound.wav,what is falling from sky?,WATER
Rain falling sound.wav,what is falling from sky?,RAIN
Rain falling sound.wav,what is falling from sky?,RAIN
Rain falling sound.wav,Where is this sound located?,OUTSIDE
Rain falling sound.wav,Where is this sound located?,STREET
Rain falling sound.wav,Where is this sound located?,OUTSIDE
Door.wav,How many thumps can be heard?,TWO
Door.wav,How many thumps can be heard?,TWO
Door.wav,How many thumps can be heard?,THREE
Door.wav,What is the object?,CAR
Door.wav,What is the object?,DOOR
Door.wav,What is the object?,DOOR
Backhoe.wav,How many vehicles are being operated?,ONE
Backhoe.wav,How many vehicles are being operated?,TWO
Backhoe.wav,How many vehicles are being operated?,ONE
Backhoe.wav,What material is being cut ?,WOOD
Backhoe.wav,What material is being cut ?,BRANCHES
Backhoe.wav,What material is being cut ?,WOOD
fulles_arroseguentse.wav,what is being stepped on?,LEAVES
fulles_arroseguentse.wav,what is being stepped on?,SNOW
fulles_arroseguentse.wav,what is being stepped on?,GROUND
fulles_arroseguentse.wav,What object is being flipped around?,PAPERS
fulles_arroseguentse.wav,What object is being flipped around?,PAPER
fulles_arroseguentse.wav,What object is being flipped around?,GRAINS
Light Rain Home2.wav,What is dripping?,WATER
Light Rain Home2.wav,What is dripping?,WATER
Light Rain Home2.wav,What is dripping?,RAIN
Light Rain Home2.wav,Where is the water sound coming from?,POT
Light Rain Home2.wav,Where is the water sound coming from?,TAP
Light Rain Home2.wav,Where is the water sound coming from?,WATERFALL
wind-up toy.wav,What is the person doing?,CUTTING
wind-up toy.wav,What is the person doing?,WELDING
wind-up toy.wav,What is the person doing?,SCRAPING
wind-up toy.wav,What is the person using to wash of the dishes?,WATER
wind-up toy.wav,What is the person using to wash of the dishes?,SPRAYER
wind-up toy.wav,What is the person using to wash of the dishes?,FAUCET
grifo goteando.wav,How many voices are heard at the end of the sample?,ONE
grifo goteando.wav,How many voices are heard at the end of the sample?,ONE
grifo goteando.wav,How many voices are heard at the end of the sample?,THREE
grifo goteando.wav,What is being dropped into the water?,WATERS
grifo goteando.wav,What is being dropped into the water?,TAP
grifo goteando.wav,What is being dropped into the water?,WATER
ResidentialFallNight_crickets.wav,How many types of bugs are making noise?,TWO
ResidentialFallNight_crickets.wav,How many types of bugs are making noise?,TWO
ResidentialFallNight_crickets.wav,How many types of bugs are making noise?,FOUR
ResidentialFallNight_crickets.wav,What is making the noises?,CRICKETS
ResidentialFallNight_crickets.wav,What is making the noises?,INSECTS
ResidentialFallNight_crickets.wav,What is making the noises?,CHIRP
Tree Rustle 4.wav,What animal is chirping in the background?,BIRD
Tree Rustle 4.wav,What animal is chirping in the background?,BIRDS
Tree Rustle 4.wav,What animal is chirping in the background?,BIRD
Tree Rustle 4.wav,What kind of precipitation can be heard?,RAIN
Tree Rustle 4.wav,What kind of precipitation can be heard?,RAIN
Tree Rustle 4.wav,What kind of precipitation can be heard?,RAIN
Radio Fuzz for Old Radio Broadcast FF233.wav,What kind of constant noise is coming from the radio?,STATIC
Radio Fuzz for Old Radio Broadcast FF233.wav,What kind of constant noise is coming from the radio?,STATIC
Radio Fuzz for Old Radio Broadcast FF233.wav,What kind of constant noise is coming from the radio?,BAD
Radio Fuzz for Old Radio Broadcast FF233.wav,What sound is the radio making?,STATIC
Radio Fuzz for Old Radio Broadcast FF233.wav,What sound is the radio making?,STATIC
Radio Fuzz for Old Radio Broadcast FF233.wav,What sound is the radio making?,STATIC
PageFlip5.wav,How many times is the book snapped?,NINE
PageFlip5.wav,How many times is the book snapped?,SIX
PageFlip5.wav,How many times is the book snapped?,SEVEN
PageFlip5.wav,What type of object is being handled?,PAPER
PageFlip5.wav,What type of object is being handled?,BOOK
PageFlip5.wav,What type of object is being handled?,BOOK
Loading old cobbles.wav,How many times does something jingle?,SIX
Loading old cobbles.wav,How many times does something jingle?,TWO
Loading old cobbles.wav,How many times does something jingle?,THREE
Loading old cobbles.wav,What type of machine is this ?,ENGINE
Loading old cobbles.wav,What type of machine is this ?,VEHICLE
Loading old cobbles.wav,What type of machine is this ?,TRACTOR
souffle_me.tallique.wav,How many pauses are there in the sound?,TWO
souffle_me.tallique.wav,How many pauses are there in the sound?,ONE
souffle_me.tallique.wav,How many pauses are there in the sound?,NINE
souffle_me.tallique.wav,What object is making this mechanical noise?,METAL
souffle_me.tallique.wav,What object is making this mechanical noise?,CAR
souffle_me.tallique.wav,What object is making this mechanical noise?,WHEEL
wood_saw_01.wav,how many people can be heard talking?,NONE
wood_saw_01.wav,how many people can be heard talking?,NONE
wood_saw_01.wav,how many people can be heard talking?,NONE
wood_saw_01.wav,What tool is someone using?,ROD
wood_saw_01.wav,What tool is someone using?,SANDER
wood_saw_01.wav,What tool is someone using?,SANDER
1990 repetition brass-band 01.wav,How many musical instruments are being played?,THREE
1990 repetition brass-band 01.wav,How many musical instruments are being played?,RACE
1990 repetition brass-band 01.wav,How many musical instruments are being played?,FOUR
1990 repetition brass-band 01.wav,What type of beat is used at the beginning of the song ?,DRUMS
1990 repetition brass-band 01.wav,What type of beat is used at the beginning of the song ?,DRUM
1990 repetition brass-band 01.wav,What type of beat is used at the beginning of the song ?,MUSIC
dishes rattle.wav,how many times is there shaking?,FIVE
dishes rattle.wav,how many times is there shaking?,CONFIGURATION
dishes rattle.wav,how many times is there shaking?,FIVE
dishes rattle.wav,What is making the rattling?,DOG
dishes rattle.wav,What is making the rattling?,BUS
dishes rattle.wav,What is making the rattling?,BIKE
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What speed is the vehicle moving?,FAST
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What speed is the vehicle moving?,SLOWLY
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What speed is the vehicle moving?,FAST
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What type of animal was making sounds?,BIRDS
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What type of animal was making sounds?,BIRD
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,What type of animal was making sounds?,BIRD
Suburban Summer Nights.wav,What is making noise?,ENGINE
Suburban Summer Nights.wav,What is making noise?,CRICKET
Suburban Summer Nights.wav,What is making noise?,CRICKETS
Suburban Summer Nights.wav,what time are these sounds most likely to happen?,EVENING
Suburban Summer Nights.wav,what time are these sounds most likely to happen?,NIGHT
Suburban Summer Nights.wav,what time are these sounds most likely to happen?,TEN
WasherSpinCycleWindDown4BeepEndSignal.wav,what causes the sound to change?,ELECTRICITY
WasherSpinCycleWindDown4BeepEndSignal.wav,what causes the sound to change?,STOP
WasherSpinCycleWindDown4BeepEndSignal.wav,what causes the sound to change?,HORN
WasherSpinCycleWindDown4BeepEndSignal.wav,What is the machine doing?,ENGINE
WasherSpinCycleWindDown4BeepEndSignal.wav,What is the machine doing?,RUNNING
WasherSpinCycleWindDown4BeepEndSignal.wav,What is the machine doing?,WASHING
Natural Ambience 01.wav,What is making the chirping noise outside?,BIRD
Natural Ambience 01.wav,What is making the chirping noise outside?,BIRDS
Natural Ambience 01.wav,What is making the chirping noise outside?,BIRDS
Natural Ambience 01.wav,Where are the birds?,FOREST
Natural Ambience 01.wav,Where are the birds?,TREES
Natural Ambience 01.wav,Where are the birds?,TREES
big pit winder.wav,What creature is making a high-pitched sound?,BIRD
big pit winder.wav,What creature is making a high-pitched sound?,GHOST
big pit winder.wav,What creature is making a high-pitched sound?,DOG
big pit winder.wav,What was the background sound?,ENGINE
big pit winder.wav,What was the background sound?,SCREECHING
big pit winder.wav,What was the background sound?,MOTOR
water_flows_through_crack_in_rocks.wav,What element is being recorded?,LIQUID
water_flows_through_crack_in_rocks.wav,What element is being recorded?,WATER
water_flows_through_crack_in_rocks.wav,What element is being recorded?,WATER
water_flows_through_crack_in_rocks.wav,What kind of body of water is this?,RIVER
water_flows_through_crack_in_rocks.wav,What kind of body of water is this?,CREEK
water_flows_through_crack_in_rocks.wav,What kind of body of water is this?,WATER
md10trk3.wav,What is the name of the moving part?,MACHINE
md10trk3.wav,What is the name of the moving part?,START
md10trk3.wav,What is the name of the moving part?,ENGINE
md10trk3.wav,What makes the buzzing sound?,AC
md10trk3.wav,What makes the buzzing sound?,MACHINE
md10trk3.wav,What makes the buzzing sound?,NORMAL
Dog Barking .wav,How many times does the dog bark?,FIFTEEN
Dog Barking .wav,How many times does the dog bark?,SIXTEEN
Dog Barking .wav,How many times does the dog bark?,SIXTEEN
Dog Barking .wav,What breed of dog is this ?,HEAVY
Dog Barking .wav,What breed of dog is this ?,SMALL
Dog Barking .wav,What breed of dog is this ?,BIG
strange_parrot.wav,How many times does the animal make noise?,THREE
strange_parrot.wav,How many times does the animal make noise?,ONE
strange_parrot.wav,How many times does the animal make noise?,FOUR
strange_parrot.wav,What is squealing?,PIG
strange_parrot.wav,What is squealing?,WIND
strange_parrot.wav,What is squealing?,WOMAN
old tractor passing Hatz.wav,What animal could be running at the end?,COW
old tractor passing Hatz.wav,What animal could be running at the end?,COW
old tractor passing Hatz.wav,What animal could be running at the end?,HORSE
old tractor passing Hatz.wav,what is the car doing at the end?,STOP
old tractor passing Hatz.wav,what is the car doing at the end?,DRIVING
old tractor passing Hatz.wav,what is the car doing at the end?,DRIVING
Water drops.wav,What direction is the water coming from?,UP
Water drops.wav,What direction is the water coming from?,UP
Water drops.wav,What direction is the water coming from?,UP
Water drops.wav,What is the water doing?,DRIPPING
Water drops.wav,What is the water doing?,POURING
Water drops.wav,What is the water doing?,DRIPPING
"Wind in a field recorded close to the ground in New Mexico, USA.wav",What is the sound that swishes?,WIND
"Wind in a field recorded close to the ground in New Mexico, USA.wav",What is the sound that swishes?,WIND
"Wind in a field recorded close to the ground in New Mexico, USA.wav",What is the sound that swishes?,WIND
"Wind in a field recorded close to the ground in New Mexico, USA.wav",what is the wind doing?,BLOWING
"Wind in a field recorded close to the ground in New Mexico, USA.wav",what is the wind doing?,BLOWING
"Wind in a field recorded close to the ground in New Mexico, USA.wav",what is the wind doing?,BLOWING
STE-014-lisbonfountain01.wav,In what direction is the water moving?,DOWN
STE-014-lisbonfountain01.wav,In what direction is the water moving?,DOWN
STE-014-lisbonfountain01.wav,In what direction is the water moving?,DOWN
STE-014-lisbonfountain01.wav,What is being run?,WATER
STE-014-lisbonfountain01.wav,What is being run?,WATER
STE-014-lisbonfountain01.wav,What is being run?,WATER
OsFnHhVsDoors.wav,How many low pitched bangs are there?,EIGHT
OsFnHhVsDoors.wav,How many low pitched bangs are there?,SIX
OsFnHhVsDoors.wav,How many low pitched bangs are there?,FOUR
OsFnHhVsDoors.wav,What is being opened and closed repetitively?,DOOR
OsFnHhVsDoors.wav,What is being opened and closed repetitively?,DOOR
OsFnHhVsDoors.wav,What is being opened and closed repetitively?,CABINET
Ambience Urban park fountain early evening.wav,What gender is the person speaking?,FEMALE
Ambience Urban park fountain early evening.wav,What gender is the person speaking?,FEMALE
Ambience Urban park fountain early evening.wav,What gender is the person speaking?,FEMALE
Ambience Urban park fountain early evening.wav,What is the person doing?,TALKING
Ambience Urban park fountain early evening.wav,What is the person doing?,TALKING
Ambience Urban park fountain early evening.wav,What is the person doing?,DRIVING
CONSTRUCTION SAW.wav,How is this machine powered?,ELECTRICITY
CONSTRUCTION SAW.wav,How is this machine powered?,ELECTRICITY
CONSTRUCTION SAW.wav,How is this machine powered?,PEOPLE
CONSTRUCTION SAW.wav,Wat material is being cut?,METAL
CONSTRUCTION SAW.wav,Wat material is being cut?,WOOD
CONSTRUCTION SAW.wav,Wat material is being cut?,WOOD
hort.wav,How many different voices are there?,ONE
hort.wav,How many different voices are there?,ONE
hort.wav,How many different voices are there?,ONE
hort.wav,What is moving around?,WHEELBARROW
hort.wav,What is moving around?,GLASS
hort.wav,What is moving around?,METAL
Les_Feuilles_Mortes141020.wav,what is the background noise doing?,RAIN
Les_Feuilles_Mortes141020.wav,what is the background noise doing?,RAIN
Les_Feuilles_Mortes141020.wav,what is the background noise doing?,RAINING
Les_Feuilles_Mortes141020.wav,What's making noise in the background?,RAIN
Les_Feuilles_Mortes141020.wav,What's making noise in the background?,DRUMS
Les_Feuilles_Mortes141020.wav,What's making noise in the background?,CAR
Heavy Rain in the suburbs.wav,How many instances of thunder can be heard?,SEVEN
Heavy Rain in the suburbs.wav,How many instances of thunder can be heard?,THREE
Heavy Rain in the suburbs.wav,How many instances of thunder can be heard?,TWO
Heavy Rain in the suburbs.wav,What is the booming sound near the end of the clip?,THUNDER
Heavy Rain in the suburbs.wav,What is the booming sound near the end of the clip?,THUNDER
Heavy Rain in the suburbs.wav,What is the booming sound near the end of the clip?,THUNDER
birmingham-aston-canal-extractor-fan-background.wav,what is making the traffic noise?,TIRES
birmingham-aston-canal-extractor-fan-background.wav,what is making the traffic noise?,CARS
birmingham-aston-canal-extractor-fan-background.wav,what is making the traffic noise?,BEE
birmingham-aston-canal-extractor-fan-background.wav,Where is this happening?,BATHROOM
birmingham-aston-canal-extractor-fan-background.wav,Where is this happening?,LAUNDRY
birmingham-aston-canal-extractor-fan-background.wav,Where is this happening?,FACTORY
Rope tied to boat in port.wav,What is the man opening?,DOOR
Rope tied to boat in port.wav,What is the man opening?,DOOR
Rope tied to boat in port.wav,What is the man opening?,DOOR
Rope tied to boat in port.wav,What is the person doing with the door?,OPENING
Rope tied to boat in port.wav,What is the person doing with the door?,OPENING
Rope tied to boat in port.wav,What is the person doing with the door?,OPENING
Half bathroom with some toilet noise.wav,What is substance is making a sound by falling and making contact with a substance of the same type?,ROCK
Half bathroom with some toilet noise.wav,What is substance is making a sound by falling and making contact with a substance of the same type?,LIQUID
Half bathroom with some toilet noise.wav,What is substance is making a sound by falling and making contact with a substance of the same type?,WATER
Half bathroom with some toilet noise.wav,What machine is making the white noise?,TELEVISION
Half bathroom with some toilet noise.wav,What machine is making the white noise?,WASHER
Half bathroom with some toilet noise.wav,What machine is making the white noise?,FAN
R05_0197.wav,What kind of vehicle is making this noise?,TRUCK
R05_0197.wav,What kind of vehicle is making this noise?,TRACTOR
R05_0197.wav,What kind of vehicle is making this noise?,CAR
R05_0197.wav,What type of sound pattern can be detected with the machine near the end?,WHEELS
R05_0197.wav,What type of sound pattern can be detected with the machine near the end?,ENGINE
R05_0197.wav,What type of sound pattern can be detected with the machine near the end?,SLOWLY
"Rain On Town Square, South Germany.wav",What is speaking?,PEOPLE
"Rain On Town Square, South Germany.wav",What is speaking?,ENGLISH
"Rain On Town Square, South Germany.wav",What is speaking?,MEN
"Rain On Town Square, South Germany.wav",Where are they conversing at?,BATHROOM
"Rain On Town Square, South Germany.wav",Where are they conversing at?,OUTSIDE
"Rain On Town Square, South Germany.wav",Where are they conversing at?,OFFICE
Sea sound-3.wav,What kind of water is causing the noise?,SEA
Sea sound-3.wav,What kind of water is causing the noise?,WAVES
Sea sound-3.wav,What kind of water is causing the noise?,WAVES
Sea sound-3.wav,where are the waves coming from?,OCEAN
Sea sound-3.wav,where are the waves coming from?,OCEAN
Sea sound-3.wav,where are the waves coming from?,OCEAN
shaking and opening a water bottle.wav,How is the weather here?,RAINING
shaking and opening a water bottle.wav,How is the weather here?,RAINING
shaking and opening a water bottle.wav,How is the weather here?,RAINING
shaking and opening a water bottle.wav,where is the water sound coming from?,COOKER
shaking and opening a water bottle.wav,where is the water sound coming from?,SHOWER
shaking and opening a water bottle.wav,where is the water sound coming from?,RAIN
robin_3.wav,What are the birds doing?,CHIRPING
robin_3.wav,What are the birds doing?,SINGING
robin_3.wav,What are the birds doing?,CHIRPING
robin_3.wav,What is making the chirping noise?,BIRDS
robin_3.wav,What is making the chirping noise?,BIRDS
robin_3.wav,What is making the chirping noise?,BIRD
Relaxing stream underwater SHORT 141015_0442.wav,What is the water coming out of?,FOUNTAIN
Relaxing stream underwater SHORT 141015_0442.wav,What is the water coming out of?,FAUCET
Relaxing stream underwater SHORT 141015_0442.wav,What is the water coming out of?,PIPE
Relaxing stream underwater SHORT 141015_0442.wav,What is there a steady flow of?,WATER
Relaxing stream underwater SHORT 141015_0442.wav,What is there a steady flow of?,WATER
Relaxing stream underwater SHORT 141015_0442.wav,What is there a steady flow of?,WATER
Lekkers Ambience.wav,A female is talking to a person of what gender?,MALE
Lekkers Ambience.wav,A female is talking to a person of what gender?,MALE
Lekkers Ambience.wav,A female is talking to a person of what gender?,MALE
Lekkers Ambience.wav,What are the humans doing?,CHATTING
Lekkers Ambience.wav,What are the humans doing?,TALKING
Lekkers Ambience.wav,What are the humans doing?,TALKING
bowling_basin_2.wav,How many clicks are there in the recording?,TWELVE
bowling_basin_2.wav,How many clicks are there in the recording?,EIGHTEEN
bowling_basin_2.wav,How many clicks are there in the recording?,FIFTEEN
bowling_basin_2.wav,What sound is heard in the recording?,HITTING
bowling_basin_2.wav,What sound is heard in the recording?,TRAFFIC
bowling_basin_2.wav,What sound is heard in the recording?,TRAFFIC
bm_lampshade.wav,How many times does the instrument gong?,SIX
bm_lampshade.wav,How many times does the instrument gong?,SIX
bm_lampshade.wav,How many times does the instrument gong?,SIX
bm_lampshade.wav,What kind of instrument can be heard?,BELL
bm_lampshade.wav,What kind of instrument can be heard?,TRIANGLE
bm_lampshade.wav,What kind of instrument can be heard?,GONG
04-Bakken_GamblingMachines_Hall.wav,How many kids are heard screaming?,TWO
04-Bakken_GamblingMachines_Hall.wav,How many kids are heard screaming?,TWO
04-Bakken_GamblingMachines_Hall.wav,How many kids are heard screaming?,ONE
04-Bakken_GamblingMachines_Hall.wav,How many people can be heard laughing?,ONE
04-Bakken_GamblingMachines_Hall.wav,How many people can be heard laughing?,ONE
04-Bakken_GamblingMachines_Hall.wav,How many people can be heard laughing?,ONE
Pensol - le Moulin cours d&#39;eau.wav,What type of element can be heard in the recording?,WATER
Pensol - le Moulin cours d&#39;eau.wav,What type of element can be heard in the recording?,WATER
Pensol - le Moulin cours d&#39;eau.wav,What type of element can be heard in the recording?,WATER
Pensol - le Moulin cours d&#39;eau.wav,Where is this happening?,POOL
Pensol - le Moulin cours d&#39;eau.wav,Where is this happening?,HOME
Pensol - le Moulin cours d&#39;eau.wav,Where is this happening?,WATER
Schnelllauferpresse 01.wav,how many times is the pound heard?,FOURTY
Schnelllauferpresse 01.wav,how many times is the pound heard?,FIFTY
Schnelllauferpresse 01.wav,how many times is the pound heard?,FIFTY
Schnelllauferpresse 01.wav,What is the rhythm of the pounding?,CONSTANT
Schnelllauferpresse 01.wav,What is the rhythm of the pounding?,MOTOR
Schnelllauferpresse 01.wav,What is the rhythm of the pounding?,DRUM
Boiler and kitchen hood.wav,how often does the steady ambient loudness stop and start again?,NEVER
Boiler and kitchen hood.wav,how often does the steady ambient loudness stop and start again?,NONE
Boiler and kitchen hood.wav,how often does the steady ambient loudness stop and start again?,ZERO
Boiler and kitchen hood.wav,What activity is happening?,CONSTRUCTION
Boiler and kitchen hood.wav,What activity is happening?,RAINING
Boiler and kitchen hood.wav,What activity is happening?,CLEANING
FR.BirdChatAmbience.26.wav,How many birds are making noise?,TEN
FR.BirdChatAmbience.26.wav,How many birds are making noise?,MANY
FR.BirdChatAmbience.26.wav,How many birds are making noise?,BIRD
FR.BirdChatAmbience.26.wav,How many different chirps does the bird make?,FIVE
FR.BirdChatAmbience.26.wav,How many different chirps does the bird make?,EIGHT
FR.BirdChatAmbience.26.wav,How many different chirps does the bird make?,NINE
London Underground- tube train at station.wav,In what stage of life is the main human speaker?,ADULT
London Underground- tube train at station.wav,In what stage of life is the main human speaker?,ADULT
London Underground- tube train at station.wav,In what stage of life is the main human speaker?,ADULT
London Underground- tube train at station.wav,What gender is the recorded voice?,FEMALE
London Underground- tube train at station.wav,What gender is the recorded voice?,FEMALE
London Underground- tube train at station.wav,What gender is the recorded voice?,FEMALE
sw_PoultryBarn_cs8049.wav,What kind of animals are around?,HEN
sw_PoultryBarn_cs8049.wav,What kind of animals are around?,BIRDS
sw_PoultryBarn_cs8049.wav,What kind of animals are around?,BIRDS
sw_PoultryBarn_cs8049.wav,Where was this likely recorded?,OUTSIDE
sw_PoultryBarn_cs8049.wav,Where was this likely recorded?,RESTAURANT
sw_PoultryBarn_cs8049.wav,Where was this likely recorded?,FARM
Bottle Open Pour Fizz.wav,how many times does something get poured?,ONE
Bottle Open Pour Fizz.wav,how many times does something get poured?,ONCE
Bottle Open Pour Fizz.wav,how many times does something get poured?,ONCE
Bottle Open Pour Fizz.wav,What human sensation would cause someone to conduct this activity?,SOUND
Bottle Open Pour Fizz.wav,What human sensation would cause someone to conduct this activity?,SOUND
Bottle Open Pour Fizz.wav,What human sensation would cause someone to conduct this activity?,NOISES
Nordschleife_Vorkriegsrennwagen_1.wav,How many wheels does one of these have?,TWO
Nordschleife_Vorkriegsrennwagen_1.wav,How many wheels does one of these have?,FOUR
Nordschleife_Vorkriegsrennwagen_1.wav,How many wheels does one of these have?,SEVEN
Nordschleife_Vorkriegsrennwagen_1.wav,What is making the sound?,MACHINE
Nordschleife_Vorkriegsrennwagen_1.wav,What is making the sound?,MOTORCYCLE
Nordschleife_Vorkriegsrennwagen_1.wav,What is making the sound?,MOTORCYCLE
41_STEAM.wav,"In a garden, people hold what, to make this sound whilst watering plants?",PAPERS
41_STEAM.wav,"In a garden, people hold what, to make this sound whilst watering plants?",WATER
41_STEAM.wav,"In a garden, people hold what, to make this sound whilst watering plants?",HOSE
41_STEAM.wav,What is being sprayed?,WATER
41_STEAM.wav,What is being sprayed?,WATER
41_STEAM.wav,What is being sprayed?,WATER
Car passing.wav,What are the objects on the car that touches the road to create sound?,TIRES
Car passing.wav,What are the objects on the car that touches the road to create sound?,TIRES
Car passing.wav,What are the objects on the car that touches the road to create sound?,TIRES
Car passing.wav,What are the vehicles driving on?,ROAD
Car passing.wav,What are the vehicles driving on?,HIGHWAY
Car passing.wav,What are the vehicles driving on?,CAR
Echo Garage Door.wav,how many times does the noise repeat?,TWO
Echo Garage Door.wav,how many times does the noise repeat?,THREE
Echo Garage Door.wav,how many times does the noise repeat?,THREE
Echo Garage Door.wav,What is making the repeated noise?,TRAIN
Echo Garage Door.wav,What is making the repeated noise?,WAVES
Echo Garage Door.wav,What is making the repeated noise?,WIND
Wood Floor.wav,How many steps can be heard?,SIXTEEN
Wood Floor.wav,How many steps can be heard?,SEVEN
Wood Floor.wav,How many steps can be heard?,NINE
Wood Floor.wav,how many times does the creak happen?,TWICE
Wood Floor.wav,how many times does the creak happen?,TWO
Wood Floor.wav,how many times does the creak happen?,FIVE
Footsteps_Squeeky_Wood.wav,how many footsteps are there?,SIXTEEN
Footsteps_Squeeky_Wood.wav,how many footsteps are there?,FOURTEEN
Footsteps_Squeeky_Wood.wav,how many footsteps are there?,FIFTEEN
Footsteps_Squeeky_Wood.wav,What are the steps made of?,WOOD
Footsteps_Squeeky_Wood.wav,What are the steps made of?,WOOD
Footsteps_Squeeky_Wood.wav,What are the steps made of?,FLOOR
20090105.crowd.drums.wav,How many times are the drums beaten?,FIVE
20090105.crowd.drums.wav,How many times are the drums beaten?,THIRTY
20090105.crowd.drums.wav,How many times are the drums beaten?,THREE
20090105.crowd.drums.wav,How many times does the entire crowd exclaim the same chant in unison?,ONE
20090105.crowd.drums.wav,How many times does the entire crowd exclaim the same chant in unison?,ONCE
20090105.crowd.drums.wav,How many times does the entire crowd exclaim the same chant in unison?,ONE
charles shurz park.wav,How many machines are making sounds?,THREE
charles shurz park.wav,How many machines are making sounds?,MANY
charles shurz park.wav,How many machines are making sounds?,TWO
charles shurz park.wav,What is making noise?,VEHICLE
charles shurz park.wav,What is making noise?,AIRPLANE
charles shurz park.wav,What is making noise?,RAIN
Dog whining.wav,What is the animal doing?,BARKING
Dog whining.wav,What is the animal doing?,BARKING
Dog whining.wav,What is the animal doing?,BARKING
Dog whining.wav,Which animal is making the noise?,DOG
Dog whining.wav,Which animal is making the noise?,DOG
Dog whining.wav,Which animal is making the noise?,MONKEY
"Cruiseship - inside, crew cabin at night.wav",How many times is the tapping noise heard ?,SIX
"Cruiseship - inside, crew cabin at night.wav",How many times is the tapping noise heard ?,THREE
"Cruiseship - inside, crew cabin at night.wav",How many times is the tapping noise heard ?,THREE
"Cruiseship - inside, crew cabin at night.wav",What object is making the low pitched noise?,MOVING
"Cruiseship - inside, crew cabin at night.wav",What object is making the low pitched noise?,SHOE
"Cruiseship - inside, crew cabin at night.wav",What object is making the low pitched noise?,PLANE
20091224.bells.02.wav,how many times does the bell sound?,TWENTYSIX
20091224.bells.02.wav,how many times does the bell sound?,TWENTY
20091224.bells.02.wav,how many times does the bell sound?,TWENTYFIVE
20091224.bells.02.wav,What are ringing?,BELLS
20091224.bells.02.wav,What are ringing?,BELL
20091224.bells.02.wav,What are ringing?,BELLS
Ocean breeze - wind howling.wav,How many people are breathing?,ONE
Ocean breeze - wind howling.wav,How many people are breathing?,ONE
Ocean breeze - wind howling.wav,How many people are breathing?,ONE
Ocean breeze - wind howling.wav,Which instance of the person exhaling is the shortest?,SIXTH
Ocean breeze - wind howling.wav,Which instance of the person exhaling is the shortest?,PEOPLE
Ocean breeze - wind howling.wav,Which instance of the person exhaling is the shortest?,END
Metal spoon on china plate.wav,How many objects are being held?,TWO
Metal spoon on china plate.wav,How many objects are being held?,TWO
Metal spoon on china plate.wav,How many objects are being held?,ONE
Metal spoon on china plate.wav,What is clanking?,WASHER
Metal spoon on china plate.wav,What is clanking?,SILVERWARE
