file_name,QuestionText,answer
kricket 1.wav,Does a loud car drive by?,YES
kricket 1.wav,Does a loud car drive by?,YES
kricket 1.wav,Does more than one car honk its horn?,NO
kricket 1.wav,Does more than one car honk its horn?,YES
kricket 1.wav,Does more than one car honk its horn?,NO
kricket 1.wav,Is a vehicle involved?,YES
kricket 1.wav,Is a vehicle involved?,YES
kricket 1.wav,Is a vehicle involved?,YES
kricket 1.wav,Is the engine being started?,NO
kricket 1.wav,Is the engine being started?,NO
kricket 1.wav,Is the engine being started?,YES
walking slowly on wooden floor 1.wav,Are dogs winning?,NO
walking slowly on wooden floor 1.wav,Are dogs winning?,NO
walking slowly on wooden floor 1.wav,Are dogs winning?,YES
walking slowly on wooden floor 1.wav,is someone bathing?,NO
walking slowly on wooden floor 1.wav,is someone bathing?,YES
walking slowly on wooden floor 1.wav,is someone bathing?,NO
walking slowly on wooden floor 1.wav,Is someone walking around?,NO
walking slowly on wooden floor 1.wav,Is someone walking around?,YES
walking slowly on wooden floor 1.wav,Is someone walking around?,NO
walking slowly on wooden floor 1.wav,is there a creaking noise?,NO
walking slowly on wooden floor 1.wav,is there a creaking noise?,YES
walking slowly on wooden floor 1.wav,is there a creaking noise?,YES
alien glass birds.wav,Are children singing?,NO
alien glass birds.wav,Are children singing?,NO
alien glass birds.wav,Are children singing?,YES
alien glass birds.wav,Is this sound made by an electronic device?,YES
alien glass birds.wav,Is this sound made by an electronic device?,YES
alien glass birds.wav,Is this sound made by an electronic device?,YES
alien glass birds.wav,Is this sound something that is typically heard every day?,YES
alien glass birds.wav,Is this sound something that is typically heard every day?,YES
alien glass birds.wav,Is this sound something that is typically heard every day?,NO
alien glass birds.wav,Is this sound unnatural?,YES
alien glass birds.wav,Is this sound unnatural?,YES
alien glass birds.wav,Is this sound unnatural?,YES
Oven 01.wav,Is this a airplane?,YES
Oven 01.wav,Is this a airplane?,NO
Oven 01.wav,Is this a airplane?,YES
Oven 01.wav,Is this a machine?,YES
Oven 01.wav,Is this a machine?,YES
Oven 01.wav,Is this a machine?,YES
Oven 01.wav,Is this a pig squealing?,NO
Oven 01.wav,Is this a pig squealing?,YES
Oven 01.wav,Is this a pig squealing?,NO
Oven 01.wav,Is this sound outside?,YES
Oven 01.wav,Is this sound outside?,NO
Oven 01.wav,Is this sound outside?,YES
chemical_wood.wav,Are multiple solid objects touching?,YES
chemical_wood.wav,Are multiple solid objects touching?,YES
chemical_wood.wav,Are multiple solid objects touching?,YES
chemical_wood.wav,Does this sound involve an object coming into contact with another object?,YES
chemical_wood.wav,Does this sound involve an object coming into contact with another object?,NO
chemical_wood.wav,Does this sound involve an object coming into contact with another object?,YES
chemical_wood.wav,Is a motor running?,NO
chemical_wood.wav,Is a motor running?,YES
chemical_wood.wav,Is a motor running?,YES
chemical_wood.wav,Is this a sound that occurs without any human involvement?,YES
chemical_wood.wav,Is this a sound that occurs without any human involvement?,YES
chemical_wood.wav,Is this a sound that occurs without any human involvement?,YES
Footsteps outside - Including ambience.wav,Are there seagulls?,YES
Footsteps outside - Including ambience.wav,Are there seagulls?,YES
Footsteps outside - Including ambience.wav,Are there seagulls?,YES
Footsteps outside - Including ambience.wav,Can people be heard talking?,YES
Footsteps outside - Including ambience.wav,Can people be heard talking?,YES
Footsteps outside - Including ambience.wav,Can people be heard talking?,NO
Footsteps outside - Including ambience.wav,Is anyone swearing?,NO
Footsteps outside - Including ambience.wav,Is anyone swearing?,YES
Footsteps outside - Including ambience.wav,Is anyone swearing?,YES
Footsteps outside - Including ambience.wav,Is there any music?,NO
Footsteps outside - Including ambience.wav,Is there any music?,NO
Footsteps outside - Including ambience.wav,Is there any music?,NO
Maas 03 100215.wav,Are birds singing?,NO
Maas 03 100215.wav,Are birds singing?,NO
Maas 03 100215.wav,Are birds singing?,NO
Maas 03 100215.wav,Is the noise coming from some liquid?,YES
Maas 03 100215.wav,Is the noise coming from some liquid?,YES
Maas 03 100215.wav,Is the noise coming from some liquid?,YES
Maas 03 100215.wav,Is the water obstructed by objects?,YES
Maas 03 100215.wav,Is the water obstructed by objects?,YES
Maas 03 100215.wav,Is the water obstructed by objects?,NO
Maas 03 100215.wav,Is water flowing?,YES
Maas 03 100215.wav,Is water flowing?,YES
Maas 03 100215.wav,Is water flowing?,YES
Long Fuzz.wav,Does this sound stop and start repeatedly?,YES
Long Fuzz.wav,Does this sound stop and start repeatedly?,YES
Long Fuzz.wav,Does this sound stop and start repeatedly?,YES
Long Fuzz.wav,Is the noise centered around the same pitch?,YES
Long Fuzz.wav,Is the noise centered around the same pitch?,YES
Long Fuzz.wav,Is the noise centered around the same pitch?,YES
Long Fuzz.wav,"Is the noise consistent, with no fading in and out?",NO
Long Fuzz.wav,"Is the noise consistent, with no fading in and out?",YES
Long Fuzz.wav,"Is the noise consistent, with no fading in and out?",YES
Long Fuzz.wav,Is this a mechanical object?,NO
Long Fuzz.wav,Is this a mechanical object?,YES
Long Fuzz.wav,Is this a mechanical object?,YES
Spanish pinball machine in bar.wav,Are there animals around?,NO
Spanish pinball machine in bar.wav,Are there animals around?,NO
Spanish pinball machine in bar.wav,Are there animals around?,YES
Spanish pinball machine in bar.wav,Are there farm animals making noise?,NO
Spanish pinball machine in bar.wav,Are there farm animals making noise?,NO
Spanish pinball machine in bar.wav,Are there farm animals making noise?,YES
Spanish pinball machine in bar.wav,Are there multiple people talking?,YES
Spanish pinball machine in bar.wav,Are there multiple people talking?,YES
Spanish pinball machine in bar.wav,Are there multiple people talking?,YES
Spanish pinball machine in bar.wav,Are there people talking?,YES
Spanish pinball machine in bar.wav,Are there people talking?,YES
Spanish pinball machine in bar.wav,Are there people talking?,YES
20091225.rain.01.wav,Is a person speaking?,YES
20091225.rain.01.wav,Is a person speaking?,NO
20091225.rain.01.wav,Is a person speaking?,YES
20091225.rain.01.wav,Is there a water fountain ?,NO
20091225.rain.01.wav,Is there a water fountain ?,NO
20091225.rain.01.wav,Is there a water fountain ?,NO
20091225.rain.01.wav,Is this in an office environment ?,NO
20091225.rain.01.wav,Is this in an office environment ?,NO
20091225.rain.01.wav,Is this in an office environment ?,NO
20091225.rain.01.wav,Is this rain?,YES
20091225.rain.01.wav,Is this rain?,YES
20091225.rain.01.wav,Is this rain?,YES
market3.wav,Are people speaking?,YES
market3.wav,Are people speaking?,YES
market3.wav,Are people speaking?,YES
market3.wav,are the people cheering?,YES
market3.wav,are the people cheering?,YES
market3.wav,are the people cheering?,NO
market3.wav,is more than one voice speaking?,YES
market3.wav,is more than one voice speaking?,YES
market3.wav,is more than one voice speaking?,YES
market3.wav,Is someone yelling?,YES
market3.wav,Is someone yelling?,YES
market3.wav,Is someone yelling?,NO
nxSample018.wav,Is it a chainsaw?,NO
nxSample018.wav,Is it a chainsaw?,NO
nxSample018.wav,Is it a chainsaw?,YES
nxSample018.wav,Is it a thunderstorm?,YES
nxSample018.wav,Is it a thunderstorm?,YES
nxSample018.wav,Is it a thunderstorm?,NO
nxSample018.wav,Is it raining continuously ?,YES
nxSample018.wav,Is it raining continuously ?,YES
nxSample018.wav,Is it raining continuously ?,YES
nxSample018.wav,Is there a sound of a locomotive engine ?,NO
nxSample018.wav,Is there a sound of a locomotive engine ?,YES
nxSample018.wav,Is there a sound of a locomotive engine ?,YES
CountrySideSummerEvening.wav,Are there any ducks quacking?,NO
CountrySideSummerEvening.wav,Are there any ducks quacking?,YES
CountrySideSummerEvening.wav,Are there any ducks quacking?,NO
CountrySideSummerEvening.wav,Are there birds chirping in the background?,YES
CountrySideSummerEvening.wav,Are there birds chirping in the background?,YES
CountrySideSummerEvening.wav,Are there birds chirping in the background?,YES
CountrySideSummerEvening.wav,Is the dog barking out loud?,YES
CountrySideSummerEvening.wav,Is the dog barking out loud?,YES
CountrySideSummerEvening.wav,Is the dog barking out loud?,YES
CountrySideSummerEvening.wav,Is the dog running nearer while barking?,NO
CountrySideSummerEvening.wav,Is the dog running nearer while barking?,YES
CountrySideSummerEvening.wav,Is the dog running nearer while barking?,NO
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Are there any loud vehicles?,NO
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Are there any loud vehicles?,NO
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Are there any loud vehicles?,NO
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Are there humans?,YES
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Are there humans?,YES
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Are there humans?,YES
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Is only one person talking?,NO
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Is only one person talking?,NO
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Is only one person talking?,NO
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Is this a crowded area?,YES
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Is this a crowded area?,YES
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Is this a crowded area?,YES
Wind moderate strong JPN.wav,Are fighter jets flying in the sky ?,YES
Wind moderate strong JPN.wav,Are fighter jets flying in the sky ?,YES
Wind moderate strong JPN.wav,Are fighter jets flying in the sky ?,YES
Wind moderate strong JPN.wav,Does the sound speed up and slow down?,YES
Wind moderate strong JPN.wav,Does the sound speed up and slow down?,YES
Wind moderate strong JPN.wav,Does the sound speed up and slow down?,YES
Wind moderate strong JPN.wav,Does this sound involve two solid objects banging together?,NO
Wind moderate strong JPN.wav,Does this sound involve two solid objects banging together?,NO
Wind moderate strong JPN.wav,Does this sound involve two solid objects banging together?,YES
Wind moderate strong JPN.wav,Is there a glass breaking noise ?,NO
Wind moderate strong JPN.wav,Is there a glass breaking noise ?,YES
Wind moderate strong JPN.wav,Is there a glass breaking noise ?,YES
Train_slow_on_cl_yard.wav,Is someone chewing on something crunchy?,YES
Train_slow_on_cl_yard.wav,Is someone chewing on something crunchy?,NO
Train_slow_on_cl_yard.wav,Is someone chewing on something crunchy?,NO
Train_slow_on_cl_yard.wav,Is there glass shattering?,NO
Train_slow_on_cl_yard.wav,Is there glass shattering?,YES
Train_slow_on_cl_yard.wav,Is there glass shattering?,YES
Train_slow_on_cl_yard.wav,Is this happening in an outside area?,YES
Train_slow_on_cl_yard.wav,Is this happening in an outside area?,YES
Train_slow_on_cl_yard.wav,Is this happening in an outside area?,NO
Train_slow_on_cl_yard.wav,Is trash being compacted?,YES
Train_slow_on_cl_yard.wav,Is trash being compacted?,NO
Train_slow_on_cl_yard.wav,Is trash being compacted?,YES
Blackcap.wav,Are there people laughing?,NO
Blackcap.wav,Are there people laughing?,NO
Blackcap.wav,Are there people laughing?,NO
Blackcap.wav,Does the birdsong continue as time goes on?,YES
Blackcap.wav,Does the birdsong continue as time goes on?,YES
Blackcap.wav,Does the birdsong continue as time goes on?,YES
Blackcap.wav,Is only one bird making noise?,NO
Blackcap.wav,Is only one bird making noise?,NO
Blackcap.wav,Is only one bird making noise?,NO
Blackcap.wav,Is there more than one bird making noise?,YES
Blackcap.wav,Is there more than one bird making noise?,YES
Blackcap.wav,Is there more than one bird making noise?,YES
shufflingdirt.L.wav,Are cars passing?,NO
shufflingdirt.L.wav,Are cars passing?,NO
shufflingdirt.L.wav,Are cars passing?,YES
shufflingdirt.L.wav,Are people talking?,NO
shufflingdirt.L.wav,Are people talking?,NO
shufflingdirt.L.wav,Are people talking?,NO
shufflingdirt.L.wav,Can the sound of crunching be heard?,YES
shufflingdirt.L.wav,Can the sound of crunching be heard?,YES
shufflingdirt.L.wav,Can the sound of crunching be heard?,YES
shufflingdirt.L.wav,Is someone walking through leaves?,YES
shufflingdirt.L.wav,Is someone walking through leaves?,NO
shufflingdirt.L.wav,Is someone walking through leaves?,YES
Alexanderplatz talking shouting people.wav,Is a instrument being played?,YES
Alexanderplatz talking shouting people.wav,Is a instrument being played?,YES
Alexanderplatz talking shouting people.wav,Is a instrument being played?,NO
Alexanderplatz talking shouting people.wav,Is it raining?,NO
Alexanderplatz talking shouting people.wav,Is it raining?,YES
Alexanderplatz talking shouting people.wav,Is it raining?,YES
Alexanderplatz talking shouting people.wav,is there a car or truck present?,NO
Alexanderplatz talking shouting people.wav,is there a car or truck present?,YES
Alexanderplatz talking shouting people.wav,is there a car or truck present?,YES
Alexanderplatz talking shouting people.wav,Is there more than one person present?,YES
Alexanderplatz talking shouting people.wav,Is there more than one person present?,YES
Alexanderplatz talking shouting people.wav,Is there more than one person present?,YES
walking-gravel.wav,Does the pace of the footsteps increase?,NO
walking-gravel.wav,Does the pace of the footsteps increase?,NO
walking-gravel.wav,Does the pace of the footsteps increase?,NO
walking-gravel.wav,Does the person hear a car horn?,NO
walking-gravel.wav,Does the person hear a car horn?,NO
walking-gravel.wav,Does the person hear a car horn?,NO
walking-gravel.wav,Is someone in motion?,YES
walking-gravel.wav,Is someone in motion?,YES
walking-gravel.wav,Is someone in motion?,YES
walking-gravel.wav,Is the person walking in gravel?,YES
walking-gravel.wav,Is the person walking in gravel?,YES
walking-gravel.wav,Is the person walking in gravel?,YES
lets_go_to_see_it.wav,Are people talking?,NO
lets_go_to_see_it.wav,Are people talking?,NO
lets_go_to_see_it.wav,Are people talking?,NO
lets_go_to_see_it.wav,Can only cars be heard?,YES
lets_go_to_see_it.wav,Can only cars be heard?,NO
lets_go_to_see_it.wav,Can only cars be heard?,YES
lets_go_to_see_it.wav,Is there a car driving by?,NO
lets_go_to_see_it.wav,Is there a car driving by?,YES
lets_go_to_see_it.wav,Is there a car driving by?,YES
lets_go_to_see_it.wav,Is there a stepping or trotting sound?,YES
lets_go_to_see_it.wav,Is there a stepping or trotting sound?,YES
lets_go_to_see_it.wav,Is there a stepping or trotting sound?,NO
windy marina.wav,Is a dog barking?,NO
windy marina.wav,Is a dog barking?,NO
windy marina.wav,Is a dog barking?,YES
windy marina.wav,Is someone talking in the background?,YES
windy marina.wav,Is someone talking in the background?,NO
windy marina.wav,Is someone talking in the background?,YES
windy marina.wav,Is something hitting something else?,NO
windy marina.wav,Is something hitting something else?,YES
windy marina.wav,Is something hitting something else?,YES
windy marina.wav,Is the weather calm?,YES
windy marina.wav,Is the weather calm?,YES
windy marina.wav,Is the weather calm?,YES
arriving_montpellier_by_train.wav,Are people in a car?,YES
arriving_montpellier_by_train.wav,Are people in a car?,YES
arriving_montpellier_by_train.wav,Are people in a car?,YES
arriving_montpellier_by_train.wav,Can a child's voice be heard?,NO
arriving_montpellier_by_train.wav,Can a child's voice be heard?,NO
arriving_montpellier_by_train.wav,Can a child's voice be heard?,YES
arriving_montpellier_by_train.wav,Is more than one voice heard?,YES
arriving_montpellier_by_train.wav,Is more than one voice heard?,YES
arriving_montpellier_by_train.wav,Is more than one voice heard?,YES
arriving_montpellier_by_train.wav,Is punk music being played?,NO
arriving_montpellier_by_train.wav,Is punk music being played?,YES
arriving_montpellier_by_train.wav,Is punk music being played?,NO
0804_094043 metal grinding or drilling 30secs.wav,Does this tool need electricity?,YES
0804_094043 metal grinding or drilling 30secs.wav,Does this tool need electricity?,YES
0804_094043 metal grinding or drilling 30secs.wav,Does this tool need electricity?,YES
0804_094043 metal grinding or drilling 30secs.wav,Is someone sobbing?,NO
0804_094043 metal grinding or drilling 30secs.wav,Is someone sobbing?,NO
0804_094043 metal grinding or drilling 30secs.wav,Is someone sobbing?,NO
0804_094043 metal grinding or drilling 30secs.wav,Is someone using a tool?,YES
0804_094043 metal grinding or drilling 30secs.wav,Is someone using a tool?,YES
0804_094043 metal grinding or drilling 30secs.wav,Is someone using a tool?,YES
0804_094043 metal grinding or drilling 30secs.wav,Is the person using a hammer?,NO
0804_094043 metal grinding or drilling 30secs.wav,Is the person using a hammer?,YES
0804_094043 metal grinding or drilling 30secs.wav,Is the person using a hammer?,NO
bangalore_zug_steht.wav,does the machine break?,NO
bangalore_zug_steht.wav,does the machine break?,YES
bangalore_zug_steht.wav,does the machine break?,NO
bangalore_zug_steht.wav,does the machine stay steady without variations in how loud it is?,YES
bangalore_zug_steht.wav,does the machine stay steady without variations in how loud it is?,YES
bangalore_zug_steht.wav,does the machine stay steady without variations in how loud it is?,YES
bangalore_zug_steht.wav,Does the machine turn off in the clip?,NO
bangalore_zug_steht.wav,Does the machine turn off in the clip?,NO
bangalore_zug_steht.wav,Does the machine turn off in the clip?,NO
bangalore_zug_steht.wav,Is the machine working?,YES
bangalore_zug_steht.wav,Is the machine working?,YES
bangalore_zug_steht.wav,Is the machine working?,YES
Whelen Yelp.wav,Did someone turn the sound off?,YES
Whelen Yelp.wav,Did someone turn the sound off?,YES
Whelen Yelp.wav,Did someone turn the sound off?,NO
Whelen Yelp.wav,Is the sound consistent?,YES
Whelen Yelp.wav,Is the sound consistent?,YES
Whelen Yelp.wav,Is the sound consistent?,YES
Whelen Yelp.wav,Is the sound of a emergency vehicle?,YES
Whelen Yelp.wav,Is the sound of a emergency vehicle?,YES
Whelen Yelp.wav,Is the sound of a emergency vehicle?,YES
Whelen Yelp.wav,Were people talking?,NO
Whelen Yelp.wav,Were people talking?,NO
Whelen Yelp.wav,Were people talking?,NO
Dutch air raid 140804_0338.wav,Are people screaming?,NO
Dutch air raid 140804_0338.wav,Are people screaming?,YES
Dutch air raid 140804_0338.wav,Are people screaming?,NO
Dutch air raid 140804_0338.wav,Is a noise being repeated?,YES
Dutch air raid 140804_0338.wav,Is a noise being repeated?,YES
Dutch air raid 140804_0338.wav,Is a noise being repeated?,YES
Dutch air raid 140804_0338.wav,Is a siren making this noise?,YES
Dutch air raid 140804_0338.wav,Is a siren making this noise?,YES
Dutch air raid 140804_0338.wav,Is a siren making this noise?,YES
Dutch air raid 140804_0338.wav,Is this a quiet sound?,NO
Dutch air raid 140804_0338.wav,Is this a quiet sound?,NO
Dutch air raid 140804_0338.wav,Is this a quiet sound?,YES
080101-042_pasa el tren.wav,Are there multiple people talking?,YES
080101-042_pasa el tren.wav,Are there multiple people talking?,YES
080101-042_pasa el tren.wav,Are there multiple people talking?,YES
080101-042_pasa el tren.wav,Is a cow mooing?,NO
080101-042_pasa el tren.wav,Is a cow mooing?,NO
080101-042_pasa el tren.wav,Is a cow mooing?,NO
080101-042_pasa el tren.wav,Is food being chopped?,NO
080101-042_pasa el tren.wav,Is food being chopped?,YES
080101-042_pasa el tren.wav,Is food being chopped?,YES
080101-042_pasa el tren.wav,Is there a bell ringing?,YES
080101-042_pasa el tren.wav,Is there a bell ringing?,NO
080101-042_pasa el tren.wav,Is there a bell ringing?,NO
BirdCallBackyard2016Long.wav,Are there multiple birds chirping at the same time?,YES
BirdCallBackyard2016Long.wav,Are there multiple birds chirping at the same time?,YES
BirdCallBackyard2016Long.wav,Are there multiple birds chirping at the same time?,YES
BirdCallBackyard2016Long.wav,Are these chickens?,YES
BirdCallBackyard2016Long.wav,Are these chickens?,NO
BirdCallBackyard2016Long.wav,Are these chickens?,NO
BirdCallBackyard2016Long.wav,Do the birds make the same sound the whole time?,YES
BirdCallBackyard2016Long.wav,Do the birds make the same sound the whole time?,NO
BirdCallBackyard2016Long.wav,Do the birds make the same sound the whole time?,NO
BirdCallBackyard2016Long.wav,Is the bird chirping loud?,YES
BirdCallBackyard2016Long.wav,Is the bird chirping loud?,YES
BirdCallBackyard2016Long.wav,Is the bird chirping loud?,YES
releasing_water_into_sink_and_draining.wav,Does a drain gurgle?,YES
releasing_water_into_sink_and_draining.wav,Does a drain gurgle?,NO
releasing_water_into_sink_and_draining.wav,Does a drain gurgle?,YES
releasing_water_into_sink_and_draining.wav,Is a rubber duckie squeaking?,YES
releasing_water_into_sink_and_draining.wav,Is a rubber duckie squeaking?,NO
releasing_water_into_sink_and_draining.wav,Is a rubber duckie squeaking?,YES
releasing_water_into_sink_and_draining.wav,Is someone filling up a sink basin?,YES
releasing_water_into_sink_and_draining.wav,Is someone filling up a sink basin?,YES
releasing_water_into_sink_and_draining.wav,Is someone filling up a sink basin?,YES
releasing_water_into_sink_and_draining.wav,Is something humming?,NO
releasing_water_into_sink_and_draining.wav,Is something humming?,NO
releasing_water_into_sink_and_draining.wav,Is something humming?,NO
Grinder.wav,Does anyone talk?,NO
Grinder.wav,Does anyone talk?,NO
Grinder.wav,Does anyone talk?,NO
Grinder.wav,Is somebody pounding on the wall?,YES
Grinder.wav,Is somebody pounding on the wall?,NO
Grinder.wav,Is somebody pounding on the wall?,NO
Grinder.wav,Is something vibrating?,YES
Grinder.wav,Is something vibrating?,YES
Grinder.wav,Is something vibrating?,YES
Grinder.wav,Is there an alarm ringing?,YES
Grinder.wav,Is there an alarm ringing?,YES
Grinder.wav,Is there an alarm ringing?,NO
birds_serres_Auteuil.wav,Are people talking in the background?,YES
birds_serres_Auteuil.wav,Are people talking in the background?,YES
birds_serres_Auteuil.wav,Are people talking in the background?,NO
birds_serres_Auteuil.wav,Are there monkeys making noise?,YES
birds_serres_Auteuil.wav,Are there monkeys making noise?,YES
birds_serres_Auteuil.wav,Are there monkeys making noise?,NO
birds_serres_Auteuil.wav,are those birds flying away?,YES
birds_serres_Auteuil.wav,are those birds flying away?,YES
birds_serres_Auteuil.wav,are those birds flying away?,YES
birds_serres_Auteuil.wav,could the chirping birds be in a park?,YES
birds_serres_Auteuil.wav,could the chirping birds be in a park?,YES
birds_serres_Auteuil.wav,could the chirping birds be in a park?,YES
a flag is waving at the pole.wav,Does the noise involve something liquid?,NO
a flag is waving at the pole.wav,Does the noise involve something liquid?,YES
a flag is waving at the pole.wav,Does the noise involve something liquid?,NO
a flag is waving at the pole.wav,Does the sound get quieter?,YES
a flag is waving at the pole.wav,Does the sound get quieter?,YES
a flag is waving at the pole.wav,Does the sound get quieter?,YES
a flag is waving at the pole.wav,Does the sound repeat throughout?,YES
a flag is waving at the pole.wav,Does the sound repeat throughout?,YES
a flag is waving at the pole.wav,Does the sound repeat throughout?,YES
a flag is waving at the pole.wav,Is this sound due to a deliberate action?,YES
a flag is waving at the pole.wav,Is this sound due to a deliberate action?,YES
a flag is waving at the pole.wav,Is this sound due to a deliberate action?,YES
Slowly Walking Downhill on Dry Leaves.wav,Are the leaves and debris on the ground dry?,YES
Slowly Walking Downhill on Dry Leaves.wav,Are the leaves and debris on the ground dry?,YES
Slowly Walking Downhill on Dry Leaves.wav,Are the leaves and debris on the ground dry?,YES
Slowly Walking Downhill on Dry Leaves.wav,Are they playing hockey?,NO
Slowly Walking Downhill on Dry Leaves.wav,Are they playing hockey?,NO
Slowly Walking Downhill on Dry Leaves.wav,Are they playing hockey?,NO
Slowly Walking Downhill on Dry Leaves.wav,Is the person walking on a clean path with no debris on the ground?,NO
Slowly Walking Downhill on Dry Leaves.wav,Is the person walking on a clean path with no debris on the ground?,YES
Slowly Walking Downhill on Dry Leaves.wav,Is the person walking on a clean path with no debris on the ground?,NO
Slowly Walking Downhill on Dry Leaves.wav,Is this happening outdoors?,YES
Slowly Walking Downhill on Dry Leaves.wav,Is this happening outdoors?,YES
Slowly Walking Downhill on Dry Leaves.wav,Is this happening outdoors?,YES
austin_ambience02.wav,Are there voices?,YES
austin_ambience02.wav,Are there voices?,NO
austin_ambience02.wav,Are there voices?,NO
austin_ambience02.wav,Is there a machine?,NO
austin_ambience02.wav,Is there a machine?,NO
austin_ambience02.wav,Is there a machine?,NO
austin_ambience02.wav,Is this airline traffic?,NO
austin_ambience02.wav,Is this airline traffic?,NO
austin_ambience02.wav,Is this airline traffic?,NO
austin_ambience02.wav,Is this in nature?,YES
austin_ambience02.wav,Is this in nature?,YES
austin_ambience02.wav,Is this in nature?,YES
Fast typing on a mechanical keyboard.wav,is someone using a keyboard?,YES
Fast typing on a mechanical keyboard.wav,is someone using a keyboard?,YES
Fast typing on a mechanical keyboard.wav,is someone using a keyboard?,YES
Fast typing on a mechanical keyboard.wav,Is the person typing on a phone?,NO
Fast typing on a mechanical keyboard.wav,Is the person typing on a phone?,NO
Fast typing on a mechanical keyboard.wav,Is the person typing on a phone?,NO
Fast typing on a mechanical keyboard.wav,Is the person typing quickly?,YES
Fast typing on a mechanical keyboard.wav,Is the person typing quickly?,YES
Fast typing on a mechanical keyboard.wav,Is the person typing quickly?,YES
Fast typing on a mechanical keyboard.wav,is the typing slow?,NO
Fast typing on a mechanical keyboard.wav,is the typing slow?,NO
Fast typing on a mechanical keyboard.wav,is the typing slow?,YES
ShowerAndSoap.wav,Is someone speaking?,NO
ShowerAndSoap.wav,Is someone speaking?,NO
ShowerAndSoap.wav,Is someone speaking?,NO
ShowerAndSoap.wav,Is the shower running?,YES
ShowerAndSoap.wav,Is the shower running?,YES
ShowerAndSoap.wav,Is the shower running?,YES
ShowerAndSoap.wav,Is there water?,YES
ShowerAndSoap.wav,Is there water?,YES
ShowerAndSoap.wav,Is there water?,YES
ShowerAndSoap.wav,Was this recorded in a bedroom?,NO
ShowerAndSoap.wav,Was this recorded in a bedroom?,NO
ShowerAndSoap.wav,Was this recorded in a bedroom?,YES
Hamamatsu-birds-central-station.wav,are there cars present?,NO
Hamamatsu-birds-central-station.wav,are there cars present?,NO
Hamamatsu-birds-central-station.wav,are there cars present?,YES
Hamamatsu-birds-central-station.wav,Are these animals?,YES
Hamamatsu-birds-central-station.wav,Are these animals?,YES
Hamamatsu-birds-central-station.wav,Are these animals?,YES
Hamamatsu-birds-central-station.wav,Are these humans?,NO
Hamamatsu-birds-central-station.wav,Are these humans?,NO
Hamamatsu-birds-central-station.wav,Are these humans?,NO
Hamamatsu-birds-central-station.wav,is there only one animal making a sound?,NO
Hamamatsu-birds-central-station.wav,is there only one animal making a sound?,NO
Hamamatsu-birds-central-station.wav,is there only one animal making a sound?,NO
Gazpoile_long.wav,Are cars driving?,YES
Gazpoile_long.wav,Are cars driving?,YES
Gazpoile_long.wav,Are cars driving?,NO
Gazpoile_long.wav,Are chicken clucking?,NO
Gazpoile_long.wav,Are chicken clucking?,NO
Gazpoile_long.wav,Are chicken clucking?,YES
Gazpoile_long.wav,Are the sounds outside?,YES
Gazpoile_long.wav,Are the sounds outside?,NO
Gazpoile_long.wav,Are the sounds outside?,YES
Gazpoile_long.wav,Are there any people talking?,NO
Gazpoile_long.wav,Are there any people talking?,NO
Gazpoile_long.wav,Are there any people talking?,NO
noise interference.wav,Is a whale singing?,YES
noise interference.wav,Is a whale singing?,YES
noise interference.wav,Is a whale singing?,NO
noise interference.wav,Is the noise a buzzing sound?,YES
noise interference.wav,Is the noise a buzzing sound?,YES
noise interference.wav,Is the noise a buzzing sound?,YES
noise interference.wav,Is the noise high pitched?,YES
noise interference.wav,Is the noise high pitched?,YES
noise interference.wav,Is the noise high pitched?,NO
noise interference.wav,Is this sound created by a man-made object?,YES
noise interference.wav,Is this sound created by a man-made object?,YES
noise interference.wav,Is this sound created by a man-made object?,YES
Humming of a fan.wav,Did the machine cut grass?,NO
Humming of a fan.wav,Did the machine cut grass?,YES
Humming of a fan.wav,Did the machine cut grass?,NO
Humming of a fan.wav,Did the machine eventually stop?,YES
Humming of a fan.wav,Did the machine eventually stop?,YES
Humming of a fan.wav,Did the machine eventually stop?,NO
Humming of a fan.wav,Is there humming in the background?,NO
Humming of a fan.wav,Is there humming in the background?,YES
Humming of a fan.wav,Is there humming in the background?,YES
Humming of a fan.wav,Is this machine used to sew?,YES
Humming of a fan.wav,Is this machine used to sew?,NO
Humming of a fan.wav,Is this machine used to sew?,YES
Le Verdon fountain.wav,Are there voices in the background?,YES
Le Verdon fountain.wav,Are there voices in the background?,YES
Le Verdon fountain.wav,Are there voices in the background?,YES
Le Verdon fountain.wav,Does this noise come from something cold?,YES
Le Verdon fountain.wav,Does this noise come from something cold?,NO
Le Verdon fountain.wav,Does this noise come from something cold?,YES
